"time_period","ref_area","indicator","breakdown","unit_measure","value"
"2015-02","LT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","8.559702694088383"
"2015-02","LT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","11.41841338270907"
"2015-02","LT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","11.41841338270907"
"2015-02","LU","price_internet_only","offer_100_mbps","minimum_euro_ppp","55.4024998487773"
"2015-02","LU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","28.3519658035058"
"2015-02","LU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","44.59695025047979"
"2015-02","LU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","25.8682474480023"
"2015-02","LV","price_internet_only","offer_100_mbps","minimum_euro_ppp","19.06197423174356"
"2015-02","LV","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","12.51172053821006"
"2015-02","LV","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","14.70495155020217"
"2015-02","LV","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","14.84233514826879"
"2015-02","MT","price_internet_only","offer_100_mbps","minimum_euro_ppp","123.0705716582538"
"2015-02","MT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","29.47590834902861"
"2015-02","MT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","42.297095103717"
"2015-02","NL","price_internet_only","offer_100_mbps","minimum_euro_ppp","41.35357566627385"
"2015-02","NL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.51440269222826"
"2015-02","NL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","22.02014311574395"
"2015-02","NL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","29.73984846091855"
"2015-02","NO","price_internet_only","offer_100_mbps","minimum_euro_ppp","45.74745146084643"
"2015-02","NO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","32.65038044632594"
"2015-02","NO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","37.57289191167556"
"2015-02","NO","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","36.35137980731102"
"2015-02","PL","price_internet_only","offer_100_mbps","minimum_euro_ppp","24.93336594222423"
"2015-02","PL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","12.49777195607748"
"2015-02","PL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","16.64296995145973"
"2015-02","PL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.83986685624039"
"2015-02","PT","price_internet_only","offer_100_mbps","minimum_euro_ppp","46.15120257287505"
"2015-02","PT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","32.1349351680399"
"2015-02","PT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.35756260782292"
"2015-02","PT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.06918961617177"
"2015-02","RO","price_internet_only","offer_100_mbps","minimum_euro_ppp","17.6914074195041"
"2015-02","RO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","21.73623774832234"
"2015-02","RO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","13.0417426489934"
"2015-02","SE","price_internet_only","offer_100_mbps","minimum_euro_ppp","30.40747155015232"
"2015-02","SE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.15589735382598"
"2015-02","SE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","15.63955714832787"
"2015-02","SE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","13.35328109192544"
"2015-02","SI","price_internet_only","offer_100_mbps","minimum_euro_ppp","112.3955528619261"
"2015-02","SI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.10907543376818"
"2015-02","SI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","30.73801031306819"
"2015-02","SI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","29.59956548665825"
"2015-02","SK","price_internet_only","offer_100_mbps","minimum_euro_ppp","20.97940177430844"
"2015-02","SK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.6926945665974"
"2015-02","SK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","17.23305082805639"
"2015-02","SK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.79648631200121"
"2015-02","UK","price_internet_only","offer_100_mbps","minimum_euro_ppp","45.81907370614827"
"2015-02","UK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.87219722808942"
"2015-02","UK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","26.47444364934037"
"2015-10","AT","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.22989289211398"
"2015-10","AT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.28193079708615"
"2015-10","AT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","26.67643847680401"
"2015-10","AT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","19.5109470412125"
"2015-10","BE","price_internet_only","offer_100_mbps","minimum_euro_ppp","65.03422854133754"
"2015-10","BE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","25.56979158532507"
"2015-10","BE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.98200373620697"
"2015-10","BG","price_internet_only","offer_100_mbps","minimum_euro_ppp","28.47876812204467"
"2015-10","BG","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","11.31319440152298"
"2015-10","BG","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","13.77703705872367"
"2015-10","BG","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","21.68663463550731"
"2015-10","CY","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","37.4272784566765"
"2015-10","CY","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","56.76660167137257"
"2015-10","CY","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","56.73974150024105"
"2015-10","CZ","price_internet_only","offer_100_mbps","minimum_euro_ppp","15.24876735196421"
"2015-10","CZ","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.57209346534454"
"2015-10","CZ","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","15.24876735196421"
"2015-10","CZ","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.24876735196421"
"2015-10","DE","price_internet_only","offer_100_mbps","minimum_euro_ppp","30.38131128940757"
"2015-10","DE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.4489231832316"
"2015-10","DE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","24.88739171049432"
"2015-10","DE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","20.78401388835571"
"2015-10","DK","price_internet_only","offer_100_mbps","minimum_euro_ppp","41.40364152909705"
"2015-10","DK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","16.97986295035103"
"2015-10","DK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","23.14953103530677"
"2015-10","DK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","14.98850544193754"
"2015-10","EE","price_internet_only","offer_100_mbps","minimum_euro_ppp","40.17704685313281"
"2015-10","EE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.0885234265664"
"2015-10","EE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","13.39234895104427"
"2015-10","EE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","17.41005363635755"
"2015-10","EL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.56343143064906"
"2015-10","EL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","33.57110520902938"
"2015-10","ES","price_internet_only","offer_100_mbps","minimum_euro_ppp","38.51459977237816"
"2015-10","ES","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","41.10459946679546"
"2015-10","ES","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","46.51875470330281"
"2015-10","ES","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","42.23128038901919"
"2015-10","EU27","price_internet_only","offer_100_mbps","minimum_euro_ppp","40.2098694648633"
"2015-10","EU27","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","21.93052324167457"
"2015-10","EU27","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","25.89431324465307"
"2015-10","EU27","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.08595199132903"
"2015-10","FI","price_internet_only","offer_100_mbps","minimum_euro_ppp","30.07325329881074"
"2015-10","FI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","16.00154386754903"
"2015-10","FI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","19.44129506185745"
"2015-10","FI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","15.6665031668047"
"2015-10","FR","price_internet_only","offer_100_mbps","minimum_euro_ppp","23.62538259728902"
"2015-10","FR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.46335568187339"
"2015-10","FR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","18.46335568187339"
"2015-10","HR","price_internet_only","offer_100_mbps","minimum_euro_ppp","52.05648677231176"
"2015-10","HR","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","25.67507472244963"
"2015-10","HR","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","36.88539464387276"
"2015-10","HR","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","33.43984670527518"
"2015-10","HU","price_internet_only","offer_100_mbps","minimum_euro_ppp","18.38924809114201"
"2015-10","HU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","17.10819934771414"
"2015-10","HU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","12.43857005715448"
"2015-10","HU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","21.55213518719841"
"2015-10","IE","price_internet_only","offer_100_mbps","minimum_euro_ppp","37.43736728453298"
"2015-10","IE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","34.44237790177034"
"2015-10","IE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","34.14287896349408"
"2015-10","IS","price_internet_only","offer_100_mbps","minimum_euro_ppp","86.8196004153239"
"2015-10","IS","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","38.8872431529906"
"2015-10","IS","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","39.94425443675437"
"2015-10","IT","price_internet_only","offer_100_mbps","minimum_euro_ppp","43.53076875392967"
"2015-10","IT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","31.35432994164165"
"2015-10","IT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","35.50538862764893"
"2015-10","LT","price_internet_only","offer_100_mbps","minimum_euro_ppp","30.82937346076358"
"2015-10","LT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","8.928991786951009"
"2015-10","LT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","6.699449595300211"
"2015-10","LT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","13.0327203354992"
"2015-10","LU","price_internet_only","offer_100_mbps","minimum_euro_ppp","57.73978788666784"
"2015-10","LU","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","27.16892359800432"
"2015-10","LU","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","44.45823861491616"
"2015-10","LU","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","26.3067879435222"
"2015-10","LV","price_internet_only","offer_100_mbps","minimum_euro_ppp","18.95577035521655"
"2015-10","LV","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","12.39415753994929"
"2015-10","LV","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","14.56678044989334"
"2015-10","LV","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","13.89279750393008"
"2015-10","MT","price_internet_only","offer_100_mbps","minimum_euro_ppp","120.8672800078068"
"2015-10","MT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","29.69363715399065"
"2015-10","MT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","42.41601628775025"
"2015-10","NL","price_internet_only","offer_100_mbps","minimum_euro_ppp","43.43766306288163"
"2015-10","NL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","19.60568915904562"
"2015-10","NL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","22.12315119114097"
"2015-10","NO","price_internet_only","offer_100_mbps","minimum_euro_ppp","40.12791939267579"
"2015-10","NO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","31.7912354091388"
"2015-10","NO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","35.86748999464783"
"2015-10","NO","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","34.40962431001014"
"2015-10","PL","price_internet_only","offer_100_mbps","minimum_euro_ppp","24.76815708866069"
"2015-10","PL","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","12.45384024387221"
"2015-10","PL","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","16.58446719043016"
"2015-10","PL","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","16.81394646523894"
"2015-10","PT","price_internet_only","offer_100_mbps","minimum_euro_ppp","39.72186978168398"
"2015-10","PT","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","32.58878752027694"
"2015-10","PT","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.43738449270202"
"2015-10","PT","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","23.12609829684449"
"2015-10","RO","price_internet_only","offer_100_mbps","minimum_euro_ppp","17.06895419830623"
"2015-10","RO","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","20.97147150432924"
"2015-10","RO","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","12.58288290259754"
"2015-10","SE","price_internet_only","offer_100_mbps","minimum_euro_ppp","25.44454102774004"
"2015-10","SE","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","18.10467941378628"
"2015-10","SE","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","16.86456865243798"
"2015-10","SE","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","14.23431482591095"
"2015-10","SI","price_internet_only","offer_100_mbps","minimum_euro_ppp","114.8737208509992"
"2015-10","SI","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","22.84421769813856"
"2015-10","SI","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","33.77841609253785"
"2015-10","SI","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","25.00853843295672"
"2015-10","SK","price_internet_only","offer_100_mbps","minimum_euro_ppp","26.82437430917021"
"2015-10","SK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","14.82803383089755"
"2015-10","SK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","14.82803383089755"
"2015-10","SK","price_internet_only","offer_8_12_mbps","minimum_euro_ppp","26.95945508747565"
"2015-10","UK","price_internet_only","offer_100_mbps","minimum_euro_ppp","23.34435090705669"
"2015-10","UK","price_internet_only","offer_12_30_mbps","minimum_euro_ppp","23.07771069109944"
"2015-10","UK","price_internet_only","offer_30_100_mbps","minimum_euro_ppp","32.85451860953171"
